Gamma Ray,Resistivity,Neutron Porosity,Density,Sonic P,Sonic S,Depth,Facies
130.8858,3.0211,0.2505,2.5967,89.65373412,173.7589102,6569,
131.9935,3.0033,0.2486,2.6,89.72617994,174.1647171,6569.5,
128.9064,3.0117,0.2296,2.5933,89.21732543,174.8158361,6570,
124.1697,3.019,0.2312,2.5903,88.82786902,174.215205,6570.5,
123.4863,2.9901,0.2379,2.6012,88.79697998,174.0307497,6571,
132.3469,2.9216,0.2523,2.5836,90.72272944,175.809285,6571.5,
140.4299,2.8732,0.2686,2.5629,92.89158393,177.1050099,6572,
139.558,2.8796,0.2563,2.571,92.40222459,177.834883,6572.5,
138.5918,2.9343,0.2426,2.5823,91.43327117,177.3967502,6573,
142.7157,2.9507,0.2884,2.5892,91.8899745,173.0594562,6573.5,
142.1737,2.9588,0.2787,2.5978,91.2238633,172.8772136,6574,
139.1574,2.9476,0.2575,2.6114,90.39596231,174.3643229,6574.5,
139.7229,2.9405,0.2506,2.6133,90.36644797,175.1151828,6575,
140.2178,2.9624,0.2735,2.6057,90.70455251,172.7471382,6575.5,
136.6594,2.9354,0.2962,2.6026,91.43006614,172.2486244,6576,
132.9125,2.9005,0.29,2.5932,91.10253531,172.4829724,6576.5,
136.6829,2.8838,0.2685,2.6017,90.8630604,174.4117531,6577,
140.6419,2.9248,0.2541,2.6244,90.30335429,174.7965467,6577.5,
139.0159,3.0565,0.2547,2.6151,89.70011069,172.7345103,6578,
136.9893,3.1537,0.2597,2.6036,89.32967379,170.7727817,6578.5,
130.0611,3.1948,0.2594,2.6087,88.49662563,169.6180016,6579,
125.2538,3.228,0.2536,2.6059,88.03103668,169.5815759,6579.5,
134.8448,3.2573,0.254,2.6015,88.63567591,169.6098639,6580,
142.4801,3.2446,0.2465,2.595,89.77993593,171.8815118,6580.5,
138.2854,3.2425,0.2297,2.595,89.42798183,173.4728325,6581,
131.7813,3.2733,0.2514,2.6022,88.27752544,169.422413,6581.5,
129.2363,3.2505,0.2441,2.6011,88.22509183,170.5535776,6582,
128.0345,3.1866,0.2139,2.6032,87.79059948,172.6290085,6582.5,
127.2804,3.0921,0.2301,2.6033,88.49163425,173.3957102,6583,
130.5559,2.9897,0.2607,2.5976,89.84073361,173.1850137,6583.5,
133.4545,2.9514,0.2445,2.6005,90.02039038,175.292076,6584,
132.3469,2.942,0.2544,2.6009,90.09143253,174.5866054,6584.5,
134.0908,2.8885,0.2455,2.5822,91.06465762,177.0749062,6585,
139.2045,2.869,0.2427,2.5659,92.63923158,179.5205746,6585.5,
132.3705,2.8933,0.2561,2.5746,91.24758373,176.3836028,6586,
126.9505,2.9883,0.2357,2.5894,89.38174958,174.8911715,6586.5,
128.8593,3.0734,0.2367,2.5927,89.1882414,174.0081169,6587,
123.0858,3.1103,0.2402,2.5825,88.84943135,173.1497024,6587.5,
114.7672,3.1,0.249,2.57,88.60644289,172.3528072,6588,
118.9618,3.0444,0.2335,2.5793,88.63024115,173.7603309,6588.5,
131.098,3.0086,0.2321,2.596,89.44612556,175.00631,6589,
131.5222,3.0119,0.2424,2.6,89.56042595,174.4450183,6589.5,
122.4966,3.0141,0.2447,2.5965,88.91894412,173.6130287,6590,
123.2743,3.027,0.2645,2.5912,89.29095677,171.9542479,6590.5,
128.8357,3.0337,0.2396,2.595,89.31621843,174.2390987,6591,
128.7414,2.9753,0.2391,2.6047,89.24943742,174.5770613,6591.5,
125.6072,2.9247,0.2509,2.6076,89.48885355,174.4916553,6592,
127.4218,2.958,0.2661,2.6028,89.77078471,172.9301136,6592.5,
131.263,3.0829,0.2344,2.6022,89.04188923,173.8634014,6593,
129.6841,3.1607,0.2407,2.6034,88.62538706,172.2327296,6593.5,
125.513,3.2078,0.2262,2.6031,87.84306911,172.0946201,6594,
119.1032,3.2616,0.2197,2.6028,86.9448564,171.0003537,6594.5,
120.47,3.3197,0.2314,2.6007,87.17219871,170.1790585,6595,
126.7148,3.3511,0.2485,2.596,87.62658695,168.3666576,6595.5,
127.7281,3.3432,0.2403,2.5854,88.11496723,170.0443466,6596,
124.6411,3.3544,0.2286,2.5797,88.01752476,171.1815274,6596.5,
121.0355,3.3844,0.2269,2.5806,87.46661617,170.4566807,6597,
124.8296,3.3998,0.2271,2.5861,87.58662018,170.3757488,6597.5,
131.8992,3.3839,0.2239,2.5871,88.41968247,171.7385846,6598,
136.895,3.3251,0.2319,2.5713,90.07278216,173.5444775,6598.5,
138.8038,3.2781,0.2454,2.5632,90.77362114,173.2574711,6599,
138.309,3.2766,0.2406,2.5761,90.11244356,172.9525873,6599.5,
138.4739,3.2646,0.2257,2.5868,89.77926477,174.166682,6600,
132.2998,3.2353,0.2358,2.5853,89.16841679,172.761489,6600.5,
125.89,3.2085,0.2437,2.5863,88.57198142,171.5608941,6601,
124.5939,3.1804,0.2464,2.5957,88.3625189,171.2968011,6601.5,
126.7619,3.1581,0.2629,2.5972,88.6976525,169.9401048,6602,
134.5621,3.2459,0.2423,2.5971,88.85124271,171.4305708,6602.5,
138.9924,3.3636,0.2119,2.6003,88.73521531,173.0907058,6603,
134.5385,3.4282,0.2225,2.5905,88.39478875,171.4166931,6603.5,
128.223,3.4177,0.2469,2.5731,88.19660042,168.62128,6604,
126.432,3.3771,0.2445,2.5604,88.82963302,170.2612508,6604.5,
125.0652,3.3642,0.229,2.5579,89.07856072,172.5525361,6605,
121.389,3.427,0.226,2.5674,87.88240516,170.796007,6605.5,
120.6585,3.4822,0.2314,2.5821,86.92925191,168.4960459,6606,
122.4495,3.4252,0.2243,2.582,87.38462061,170.2364874,6606.5,
126.0315,3.4378,0.2303,2.5768,87.91088471,170.1462827,6607,
131.098,3.5273,0.2276,2.5918,87.40963082,168.7766955,6607.5,
132.6768,3.5554,0.2165,2.6007,87.18600626,169.395208,6608,
123.3214,3.5255,0.2091,2.5855,86.88154231,170.0231029,6608.5,
122.1667,3.5094,0.2269,2.5842,86.89465683,168.6546161,6609,
133.3366,3.4956,0.223,2.6065,87.25943415,169.2814324,6609.5,
132.6768,3.5054,0.2268,2.6145,86.87745943,168.2823802,6610,
121.8839,3.5376,0.2223,2.6115,86.02068376,167.7532665,6610.5,
119.6217,3.5746,0.2251,2.61,85.75982055,166.8960601,6611,
122.8501,3.5752,0.2212,2.6031,86.08837831,167.5980403,6611.5,
117.053,3.5542,0.2258,2.6053,85.78621485,167.1226756,6612,
108.2395,3.5304,0.2164,2.6096,85.2366583,167.6282589,6612.5,
114.2487,3.4729,0.2357,2.6053,86.11539567,167.3328767,6613,
127.9638,3.4028,0.2254,2.6058,87.21171273,169.909432,6613.5,
129.3305,3.3763,0.241,2.603,87.53338271,168.8094637,6614,
120.47,3.4182,0.2278,2.587,87.05604126,169.5784274,6614.5,
114.9557,3.4338,0.2289,2.5718,86.97413453,169.4108725,6615,
120.5407,3.4421,0.233,2.5699,87.55492236,169.5255849,6615.5,
123.887,3.4409,0.2225,2.5668,88.18153016,171.3625974,6616,
118.7026,3.3845,0.217,2.5502,88.56173583,172.7856216,6616.5,
118.1606,3.3182,0.2287,2.5476,88.89489506,172.8496689,6617,
120.5407,3.2929,0.2289,2.5624,88.55699613,172.4599123,6617.5,
120.6585,3.2814,0.2283,2.5684,88.33554294,172.266527,6618,
118.0664,3.2346,0.2329,2.5753,88.00093291,171.8219169,6618.5,
118.4198,3.1606,0.2303,2.5877,87.87563177,172.2779641,6619,
119.0561,3.0889,0.2551,2.5855,88.70393688,171.8287489,6619.5,
116.5817,3.0473,0.2472,2.5801,88.71626271,173.0280677,6620,
116.2282,3.0389,0.2269,2.5873,87.91182022,173.0562814,6620.5,
119.2917,3.0109,0.2278,2.5904,88.23011899,173.5751344,6621,
125.3715,2.963,0.2232,2.5935,88.69621331,174.4933446,6621.5,
126.0079,2.9452,0.2379,2.6036,89.10434312,174.6666564,6622,
118.8204,2.9595,0.2343,2.606,88.3196938,173.7668972,6622.5,
117.1001,2.9656,0.2478,2.6053,88.76026344,173.6945278,6623,
118.9147,3.0343,0.2398,2.6072,88.30622919,173.1070306,6623.5,
119.7159,3.1383,0.2303,2.6033,87.72241409,172.201511,6624,
128.6472,3.2014,0.2146,2.5897,88.39873847,173.4005827,6624.5,
136.0938,3.2377,0.2148,2.5839,89.63180305,174.9191437,6625,
130.6974,3.2571,0.243,2.5902,88.65662776,171.1343791,6625.5,
123.1093,3.2688,0.235,2.5928,87.81640426,171.0190685,6626,
119.4802,3.3409,0.2229,2.5944,87.00571201,170.4653422,6626.5,
120.2815,3.5285,0.2057,2.6052,85.80024277,168.7395316,6627,
125.4188,3.7685,0.2106,2.6156,85.0918656,165.6797225,6627.5,
126.9976,3.8942,0.2087,2.6185,84.54122218,163.9965571,6628,
126.8797,3.8451,0.2193,2.6185,84.67791536,163.3309514,6628.5,
133.6194,3.6938,0.2436,2.61,86.0606578,163.4136027,6629,
136.141,3.56,0.2236,2.592,87.87358893,169.3992612,6629.5,
127.4689,3.4871,0.2167,2.5829,87.67091609,170.7194804,6630,
123.8162,3.4433,0.2385,2.5817,87.37120461,168.4836072,6630.5,
126.9976,3.3953,0.2412,2.5659,88.58942077,170.1420885,6631,
130.1082,3.3257,0.2389,2.5557,89.90707174,172.7734989,6631.5,
135.222,3.3297,0.2248,2.5689,90.03364022,174.2391744,6632,
136.9657,3.3664,0.2146,2.5699,90.1019667,174.8868537,6632.5,
129.4013,3.4172,0.2109,2.5573,89.54775377,174.2034501,6633,
124.8061,3.4786,0.2194,2.5653,88.24324032,171.4341699,6633.5,
126.6913,3.4656,0.2275,2.5889,87.37005736,169.4436209,6634,
129.7548,3.3747,0.2443,2.6015,87.60362971,168.4948097,6634.5,
137.0365,3.3463,0.2398,2.5966,88.62672958,170.3883749,6635,
136.4474,3.4107,0.2212,2.5961,88.44377098,171.683229,6635.5,
131.2394,3.4446,0.237,2.608,87.20677897,168.1294041,6636,
131.5929,3.4353,0.2337,2.614,87.14300277,168.5223283,6636.5,
130.5324,3.4448,0.2109,2.6197,86.69604442,169.9884379,6637,
133.9258,3.5117,0.1962,2.6239,86.36226224,169.8647394,6637.5,
135.4104,3.5651,0.2083,2.6147,86.88037896,169.5632808,6638,
126.4792,3.431,0.2217,2.6112,86.79842496,169.5187774,6638.5,
126.1728,3.409,0.2243,2.622,86.69852325,169.3575404,6639,
135.6932,3.4317,0.223,2.6292,87.08749379,169.5118301,6639.5,
138.3561,3.4505,0.2459,2.625,87.29999105,166.8334959,6640,
144.3889,3.4977,0.2332,2.6267,87.49938118,167.9186406,6640.5,
147.8058,3.5221,0.2102,2.6277,87.89963181,170.7651002,6641,
143.3519,3.5002,0.2101,2.6062,88.49916945,171.9194167,6641.5,
134.9392,3.5178,0.2271,2.5883,88.06173908,169.6699409,6642,
129.6604,3.5626,0.2219,2.5906,87.20583009,168.9023325,6642.5,
129.4249,3.5932,0.2023,2.596,86.86909153,169.9433541,6643,
130.9802,3.6133,0.2204,2.6056,86.52015197,167.6374364,6643.5,
134.5385,3.6052,0.2124,2.6233,86.33517078,168.1795645,6644,
142.5037,3.5834,0.2163,2.6258,87.07441346,168.6709735,6644.5,
137.767,3.5711,0.2253,2.6122,87.08383886,167.9240644,6645,
126.0786,3.5148,0.2314,2.6089,86.47001294,167.3874047,6645.5,
122.6616,3.4651,0.2266,2.6079,86.49433362,168.5168651,6646,
124.1697,3.4806,0.2251,2.6079,86.5168121,168.5141872,6646.5,
126.5734,3.508,0.2219,2.6142,86.40853761,168.3870022,6647,
122.968,3.5024,0.2011,2.6187,85.63563108,168.8036773,6647.5,
118.4905,3.5233,0.2143,2.6168,85.67093888,168.1603879,6648,
121.8132,3.5259,0.2172,2.6008,86.25626003,168.6019937,6648.5,
127.0919,3.5083,0.2124,2.5927,87.09386874,170.1183973,6649,
130.7209,3.4868,0.224,2.5998,87.28415349,169.3768476,6649.5,
133.8551,3.4855,0.2265,2.6021,87.50018365,169.2892466,6650,
132.394,3.4902,0.2192,2.5989,87.50441489,170.0863022,6650.5,
128.058,3.5066,0.1966,2.603,86.5345947,170.1525005,6651,
127.2096,3.5426,0.2134,2.614,86.24653955,168.6467485,6651.5,
124.1226,3.5348,0.2344,2.622,86.07438862,166.4498745,6652,
117.0766,3.4552,0.2176,2.6315,85.82472058,168.6712309,6652.5,
119.0796,3.3247,0.2127,2.6191,86.23457991,170.0350194,6653,
133.5723,3.1474,0.2283,2.59,89.446221,174.3907599,6653.5,
143.3755,2.9738,0.2368,2.5749,92.2939363,178.6907352,6654,
142.103,2.8864,0.2458,2.5702,92.76883495,179.258821,6654.5,
135.7875,2.8479,0.2648,2.569,92.1405258,176.935288,6655,
128.2937,2.8922,0.2639,2.5649,91.19381578,175.615057,6655.5,
124.8532,2.9751,0.2447,2.573,89.98601927,175.2565197,6656,
120.9177,3.0283,0.2349,2.5759,89.04576115,174.3255422,6656.5,
115.9218,3.0859,0.242,2.5583,89.08319798,173.6661595,6657,
115.7569,3.2272,0.2405,2.5504,88.80786762,172.4024583,6657.5,
125.0181,3.4829,0.2121,2.5608,88.52196005,172.3745883,6658,
130.8623,3.736,0.2145,2.5747,87.43966418,168.5628785,6658.5,
125.2066,3.9129,0.2071,2.5755,86.01434031,166.1456264,6659,
119.763,4.0291,0.1883,2.577,85.12677294,166.1275287,6659.5,
117.218,4.091,0.1801,2.5759,84.71418245,165.8441904,6660,
118.137,4.0533,0.1789,2.5628,85.6914939,167.5070257,6660.5,
126.0079,3.9608,0.1917,2.5604,87.08536226,168.9121644,6661,
128.223,3.861,0.1983,2.5788,86.63897556,168.2780529,6661.5,
123.722,3.7912,0.2167,2.6032,85.13673899,164.9042261,6662,
121.1534,3.7649,0.2119,2.6031,85.10696233,165.7421007,6662.5,
116.1811,3.6965,0.1996,2.5916,85.20649556,167.4361671,6663,
111.1381,3.6152,0.2244,2.5946,85.32600105,166.3483803,6663.5,
111.8922,3.5605,0.2154,2.6011,85.38249763,167.5855176,6664,
113.636,3.5152,0.2247,2.6062,85.7609864,167.6409827,6664.5,
112.0336,3.5228,0.2314,2.617,85.70050061,166.9659548,6665,
113.7303,3.5529,0.1979,2.6302,84.61246305,167.3933835,6665.5,
116.9352,3.5572,0.2019,2.6263,84.98120582,167.7248145,6666,
113.7538,3.5421,0.203,2.6097,85.07250262,167.8680406,6666.5,
111.9865,3.5614,0.2079,2.6026,85.17331921,167.7283934,6667,
111.2323,3.598,0.2045,2.6016,84.93224731,167.3831145,6667.5,
112.1985,3.6098,0.2067,2.6073,84.93525737,167.222581,6668,
118.3019,3.6125,0.2083,2.6215,85.14577765,167.3120289,6668.5,
124.0755,3.5184,0.2064,2.6168,85.88102648,168.8255463,6669,
127.0683,3.3768,0.2219,2.5844,87.99124932,171.4978196,6669.5,
122.2138,3.2179,0.2168,2.5567,89.1836546,174.4227611,6670,
124.5233,3.0448,0.2332,2.5512,90.58877981,176.4577744,6670.5,
132.4412,2.9604,0.2522,2.5455,92.40500552,177.8511486,6671,
127.2569,3.007,0.2381,2.5356,92.00376351,178.3334665,6671.5,
122.2845,3.0751,0.2203,2.5398,90.54951364,176.8222027,6672,
125.9842,3.1391,0.2332,2.5581,90.09744516,175.1783381,6672.5,
128.2701,3.2264,0.2163,2.5848,88.55176441,173.4485419,6673,
129.7312,3.2949,0.2042,2.6052,87.34201367,171.847276,6673.5,
131.5929,3.3194,0.2105,2.6068,87.61672975,171.9190339,6674,
134.6564,3.311,0.2279,2.6077,88.18546332,171.505094,6674.5,
134.0672,3.3373,0.2194,2.6112,87.82700673,171.5565156,6675,
125.9136,3.3583,0.2181,2.606,87.10275131,170.6834068,6675.5,
122.1196,3.3581,0.217,2.6038,86.80054432,170.3971897,6676,
123.5807,3.3507,0.2304,2.5996,87.28071822,170.0762971,6676.5,
126.1964,3.3719,0.228,2.5939,87.56662419,170.4364856,6677,
131.7342,3.4062,0.2262,2.5965,87.87953124,170.5920964,6677.5,
137.1072,3.4751,0.2272,2.5921,88.34960592,170.3498646,6678,
131.9699,3.6359,0.2223,2.5837,87.42785287,168.4342044,6678.5,
118.467,3.8832,0.2178,2.598,84.41217917,163.1716318,6679,
112.9762,4.1261,0.2028,2.6178,82.70182257,160.794456,6679.5,
115.9926,4.2798,0.1787,2.6182,82.2857477,161.4152174,6680,
117.9956,4.3918,0.1751,2.6181,81.99893645,160.4882451,6680.5,
116.6289,4.4417,0.1906,2.6117,81.55885249,157.6681257,6681,
116.3932,4.4347,0.1921,2.6008,81.83915398,157.9196904,6681.5,
117.3593,4.4107,0.1886,2.6059,81.96711545,158.7348635,6682,
115.9454,4.3419,0.1833,2.604,82.36443352,160.5889487,6682.5,
119.386,4.2835,0.1876,2.5856,83.59277465,162.1508922,6683,
122.1196,4.2687,0.1761,2.5747,84.85993657,165.1786633,6683.5,
119.2446,4.2946,0.1762,2.5696,84.67331152,164.8221282,6684,
113.8953,4.2875,0.1805,2.5664,84.09917386,163.8207892,6684.5,
111.7744,4.2194,0.1972,2.578,83.21061799,161.3397673,6685,
114.6729,4.1974,0.1909,2.59,83.25459839,162.1953767,6685.5,
114.7672,4.2094,0.1882,2.5865,83.39364596,162.5801974,6686,
113.5418,4.1752,0.1887,2.5875,83.37274243,162.7999575,6686.5,
112.3871,4.1126,0.1833,2.6043,82.98383731,163.1640034,6687,
111.468,4.0308,0.1956,2.6134,83.12909195,162.9671653,6687.5,
110.1012,3.9639,0.1974,2.6117,83.35897027,163.6338523,6688,
108.758,3.9423,0.2119,2.6143,83.45449475,162.5768432,6688.5,
109.3236,3.9553,0.1932,2.5962,83.57269555,164.2822321,6689,
109.9363,3.955,0.2001,2.5762,84.24291447,164.6373552,6689.5,
109.3707,3.9247,0.1907,2.5874,83.88493686,165.0300675,6690,
110.7374,3.8665,0.1835,2.5935,83.83816434,165.5180442,6690.5,
111.0202,3.7984,0.1911,2.5874,84.39897224,166.2970897,6691,
111.2323,3.7349,0.1994,2.588,84.73427449,166.6703543,6691.5,
113.9424,3.7193,0.2148,2.5919,85.05459792,165.9926225,6692,
115.9454,3.7999,0.2117,2.6021,84.60750582,164.9991854,6692.5,
112.4106,3.8955,0.2153,2.6089,83.85648247,162.938616,6693,
106.8492,3.9647,0.2159,2.6015,83.35874751,161.8161168,6693.5,
108.004,3.9931,0.2,2.6019,83.2902794,163.1567286,6694,
114.8143,4.0262,0.1887,2.6089,83.38920805,163.8012328,6694.5,
119.009,4.0664,0.1928,2.6002,83.82259755,163.6400565,6695,
120.8706,4.0669,0.1915,2.5921,84.33515523,164.4170237,6695.5,
122.2374,4.0063,0.2171,2.6015,83.95230052,161.2898116,6696,
116.4403,3.8201,0.2046,2.6044,84.48924806,165.3476829,6696.5,
110.4783,3.5748,0.2087,2.5877,85.34561293,167.8562547,6697,
112.7877,3.3192,0.2002,2.5725,86.40952593,170.4736449,6697.5,
114.6964,3.1385,0.2233,2.5703,87.89903395,172.7386804,6698,
115.969,3.0346,0.2381,2.5803,88.48361144,173.4236276,6698.5,
119.3389,2.9719,0.2297,2.5875,88.48878935,174.0346341,6699,
121.1299,2.9229,0.2179,2.5829,88.41560227,174.2375689,6699.5,
121.1534,2.8586,0.2534,2.59,89.79452546,175.2622891,6700,
118.6083,2.7515,0.2423,2.6044,89.28873561,175.7661363,6700.5,
118.4905,2.6964,0.2635,2.5949,90.54900766,176.792604,6701,
122.7558,2.697,0.256,2.581,90.82182396,177.4918132,6701.5,
120.8471,2.7205,0.2433,2.5808,90.05696598,176.8551438,6702,
117.6892,2.7634,0.2296,2.5713,89.26221811,175.7675943,6702.5,
119.5038,2.8564,0.2285,2.5633,89.61527807,176.0284217,6703,
124.099,2.9729,0.2126,2.5737,88.9283653,174.8878819,6703.5,
122.0017,3.0378,0.2139,2.5815,88.2149343,173.6924025,6704,
116.8173,3.0293,0.2167,2.5774,87.86082976,173.1645297,6704.5,
119.3389,3.0292,0.228,2.5727,88.78146454,174.2512196,6705,
122.0489,3.1014,0.2168,2.5805,88.25165034,173.5194954,6705.5,
122.2609,3.2231,0.2006,2.5918,86.9655136,171.5415556,6706,
117.8071,3.3531,0.2119,2.5995,86.39321665,170.1292724,6706.5,
115.6391,3.4659,0.2199,2.6135,85.89326039,168.5096384,6707,
117.4771,3.525,0.2372,2.6227,85.90157817,166.3247107,6707.5,
115.6155,3.5257,0.2041,2.6188,85.15069423,168.0103005,6708,
112.4342,3.5433,0.2088,2.6193,85.08915822,167.7050125,6708.5,
110.1955,3.5891,0.202,2.6292,84.5430692,167.0852485,6709,
111.1852,3.6443,0.2031,2.6316,84.47452176,166.6966998,6709.5,
115.4741,3.6493,0.187,2.6248,84.08329335,166.5158832,6710,
113.5182,3.6041,0.1891,2.6124,84.32288219,166.9301495,6710.5,
118.0664,3.4699,0.2076,2.5962,86.06400883,169.3163315,6711,
125.8665,3.3625,0.2097,2.5924,87.38842958,171.4897963,6711.5,
123.2507,3.3651,0.2006,2.6024,86.42357265,170.398614,6712,
116.5817,3.456,0.2027,2.6136,85.40692969,168.6603544,6712.5,
117.0294,3.622,0.2175,2.6194,85.23997987,166.6997556,6713,
119.1974,3.7783,0.2084,2.6193,84.58507459,165.380587,6713.5,
115.8276,3.9161,0.1986,2.625,83.68414136,164.1570257,6714,
112.7877,4.0395,0.2043,2.6326,83.02131179,161.8912522,6714.5,
110.172,4.1082,0.1903,2.6272,82.5802036,162.2239828,6715,
113.471,4.1329,0.1843,2.6222,82.62948203,162.4815455,6715.5,
111.9629,4.1583,0.186,2.6237,82.45501792,161.9956875,6716,
107.6739,4.1511,0.1906,2.6186,82.38329497,161.6901367,6716.5,
112.175,4.0787,0.1878,2.6107,82.97647438,163.0479636,6717,
115.1442,3.9975,0.1843,2.6196,83.21976684,164.0201118,6717.5,
112.8348,3.9322,0.1878,2.6371,83.17431786,164.2020751,6718,
108.3574,3.8602,0.1887,2.6273,83.25452457,164.6477328,6718.5,
103.6443,3.7452,0.188,2.6061,83.413575,165.2795571,6719,
110.0069,3.6569,0.212,2.5982,84.8964332,166.5949362,6719.5,
125.5366,3.6214,0.2225,2.6003,86.15601987,167.0472758,6720,
125.8665,3.6271,0.2098,2.6084,85.92833846,167.9539891,6720.5,
117.1472,3.6731,0.2229,2.6055,85.21222249,165.6388795,6721,
120.1165,3.7056,0.2123,2.5989,85.40274768,166.6079741,6721.5,
124.1697,3.754,0.1998,2.6015,85.47122947,167.3162801,6722,
120.4228,3.8308,0.1953,2.6068,84.63267363,166.092373,6722.5,
112.2928,3.9348,0.1939,2.6153,83.48681438,164.200499,6723,
105.5767,4.0712,0.2032,2.6256,82.70486941,161.6321928,6723.5,
105.8595,4.2505,0.1925,2.6301,81.85430363,160.152337,6724,
109.3236,4.3569,0.1962,2.625,81.41850429,157.979525,6724.5,
109.2529,4.3795,0.193,2.6222,81.3544705,158.0815293,6725,
110.2426,4.3032,0.1972,2.6236,81.7165841,158.6991367,6725.5,
117.1237,4.1774,0.2101,2.6122,82.61099286,159.0242338,6726,
121.7189,4.0156,0.1907,2.5952,84.50788662,165.0701839,6726.5,
122.0017,3.8269,0.2047,2.5907,85.37343915,166.3200572,6727,
123.6513,3.6921,0.2094,2.602,85.6672431,167.2294912,6727.5,
129.8961,3.6792,0.1979,2.6116,85.92994,168.4081913,6728,
127.1154,3.6658,0.2086,2.5962,86.33618039,168.3133212,6728.5,
118.5847,3.6819,0.2084,2.5823,85.92318422,167.8818412,6729,
112.882,3.7434,0.2079,2.59,84.89546028,166.2454998,6729.5,
111.0674,3.796,0.2132,2.5873,84.62250872,165.059666,6730,
111.7508,3.8458,0.2232,2.5844,84.41681278,163.1507233,6730.5,
110.9967,3.8985,0.2082,2.6031,83.85844249,163.7481782,6731,
108.4988,3.9586,0.1964,2.6191,83.2167802,163.627097,6731.5,
113.5889,3.993,0.1898,2.6216,83.20581905,163.7289069,6732,
121.1299,3.9684,0.1928,2.6238,83.7418695,164.1828692,6732.5,
117.1709,3.9243,0.2065,2.6362,83.68655134,163.3368878,6733,
111.0439,3.93,0.1911,2.6527,83.20116931,164.1909095,6733.5,
109.7006,3.947,0.1906,2.6447,83.08193861,163.9586687,6734,
108.9701,3.9947,0.1953,2.6229,83.05924136,163.2612039,6734.5,
112.717,4.0562,0.2071,2.6234,82.97347825,161.3128272,6735,
119.9751,4.1619,0.1898,2.6274,82.80009567,161.7967018,6735.5,
117.1709,4.2911,0.1737,2.6213,82.24774118,161.6673823,6736,
109.135,4.4136,0.1747,2.619,81.35431539,159.8021298,6736.5,
110.7847,4.5163,0.1698,2.627,80.91755945,158.8873748,6737,
114.6258,4.4809,0.1798,2.6449,80.98550915,158.0912791,6737.5,
110.2662,4.3055,0.191,2.6445,81.67804116,159.4715782,6738,
109.6064,4.1302,0.189,2.6177,82.54616502,162.1232374,6738.5,
113.5654,3.9684,0.2004,2.5941,83.92267836,163.9566549,6739,
115.969,3.8657,0.1951,2.5871,84.76581551,166.1804996,6739.5,
117.6186,3.7651,0.2043,2.5878,85.29224498,166.8106123,6740,
118.467,3.6598,0.2058,2.5804,86.06183023,168.4124385,6740.5,
115.6863,3.5366,0.2199,2.5705,86.65995981,169.0148129,6741,
114.2958,3.4159,0.2153,2.5682,86.98190013,170.5354682,6741.5,
116.3696,3.4037,0.2253,2.5711,87.25152695,170.2834841,6742,
113.3532,3.4556,0.2336,2.5882,86.34732526,167.9974422,6742.5,
110.4547,3.5391,0.2086,2.5989,85.21509586,167.8777737,6743,
113.0233,3.5652,0.2239,2.5859,85.82679558,167.3847637,6743.5,
109.7477,3.5372,0.2179,2.5817,85.73327176,168.049691,6744,
113.5654,3.4873,0.2225,2.582,86.28116502,168.6810551,6744.5,
122.3788,3.446,0.2087,2.5726,87.6168829,171.5165466,6745,
